channel,id,has_audio,dynamic,time,x,y,z
30,POE_SynthStem R,True,True,85.32,-0.928953,1.0,0.248112
30,POE_SynthStem R,True,True,85.33,-0.928953,1.0,0.248142
30,POE_SynthStem R,True,True,85.34,-0.928953,1.0,0.248171
30,POE_SynthStem R,True,True,85.35,-0.928953,1.0,0.248201
30,POE_SynthStem R,True,True,85.37,-0.928953,1.0,0.24823
30,POE_SynthStem R,True,True,85.38,-0.928953,1.0,0.248259
30,POE_SynthStem R,True,True,85.39,-0.928953,1.0,0.248289
30,POE_SynthStem R,True,True,85.4,-0.928953,1.0,0.248318
30,POE_SynthStem R,True,True,85.41,-0.928953,1.0,0.248347
30,POE_SynthStem R,True,True,85.42,-0.928953,1.0,0.248377
30,POE_SynthStem R,True,True,85.43,-0.928953,1.0,0.248406
30,POE_SynthStem R,True,True,85.44,-0.928953,1.0,0.248435
30,POE_SynthStem R,True,True,85.45,-0.928953,1.0,0.248465
30,POE_SynthStem R,True,True,85.46,-0.928953,1.0,0.248494
30,POE_SynthStem R,True,True,85.47,-0.928953,1.0,0.248523
30,POE_SynthStem R,True,True,85.48,-0.928953,1.0,0.248553
30,POE_SynthStem R,True,True,85.49,-0.928953,1.0,0.248582
30,POE_SynthStem R,True,True,85.5,-0.928953,1.0,0.248611
30,POE_SynthStem R,True,True,85.51,-0.928953,1.0,0.248641
30,POE_SynthStem R,True,True,85.53,-0.928953,1.0,0.24867
30,POE_SynthStem R,True,True,85.54,-0.928953,1.0,0.248699
30,POE_SynthStem R,True,True,85.55,-0.928953,1.0,0.248729
30,POE_SynthStem R,True,True,85.56,-0.928953,1.0,0.248758
30,POE_SynthStem R,True,True,85.57,-0.928953,1.0,0.248787
30,POE_SynthStem R,True,True,85.58,-0.928953,1.0,0.248817
30,POE_SynthStem R,True,True,85.59,-0.928953,1.0,0.248846
30,POE_SynthStem R,True,True,85.6,-0.928953,1.0,0.248875
30,POE_SynthStem R,True,True,85.61,-0.928953,1.0,0.248905
30,POE_SynthStem R,True,True,85.62,-0.928953,1.0,0.248934
30,POE_SynthStem R,True,True,85.63,-0.928953,1.0,0.248963
30,POE_SynthStem R,True,True,85.64,-0.928953,1.0,0.248993
30,POE_SynthStem R,True,True,85.65,-0.928953,1.0,0.249022
30,POE_SynthStem R,True,True,85.66,-0.928953,1.0,0.249051
30,POE_SynthStem R,True,True,85.67,-0.928953,1.0,0.249081
30,POE_SynthStem R,True,True,85.69,-0.928953,1.0,0.24911
30,POE_SynthStem R,True,True,85.7,-0.928953,1.0,0.249139
30,POE_SynthStem R,True,True,85.71,-0.928953,1.0,0.249169
30,POE_SynthStem R,True,True,85.72,-0.928953,1.0,0.249198
30,POE_SynthStem R,True,True,85.73,-0.928953,1.0,0.249227
30,POE_SynthStem R,True,True,85.74,-0.928953,1.0,0.249257
30,POE_SynthStem R,True,True,85.75,-0.928953,1.0,0.249286
30,POE_SynthStem R,True,True,85.76,-0.928953,1.0,0.249315
30,POE_SynthStem R,True,True,85.77,-0.928953,1.0,0.249345
30,POE_SynthStem R,True,True,85.78,-0.928953,1.0,0.249374
30,POE_SynthStem R,True,True,85.79,-0.928953,1.0,0.249404
30,POE_SynthStem R,True,True,85.8,-0.928953,1.0,0.249433
30,POE_SynthStem R,True,True,85.81,-0.928953,1.0,0.249462
30,POE_SynthStem R,True,True,85.82,-0.928953,1.0,0.249492
30,POE_SynthStem R,True,True,85.83,-0.928953,1.0,0.249521
30,POE_SynthStem R,True,True,85.85,-0.928953,1.0,0.24955
30,POE_SynthStem R,True,True,85.86,-0.928953,1.0,0.24958
30,POE_SynthStem R,True,True,85.87,-0.928953,1.0,0.249609
30,POE_SynthStem R,True,True,85.88,-0.928953,1.0,0.249638
30,POE_SynthStem R,True,True,85.89,-0.928953,1.0,0.249668
30,POE_SynthStem R,True,True,85.9,-0.928953,1.0,0.249697
30,POE_SynthStem R,True,True,85.91,-0.928953,1.0,0.249726
30,POE_SynthStem R,True,True,85.92,-0.928953,1.0,0.249756
30,POE_SynthStem R,True,True,85.93,-0.928953,1.0,0.249785
30,POE_SynthStem R,True,True,85.94,-0.928953,1.0,0.249814
30,POE_SynthStem R,True,True,85.95,-0.928953,1.0,0.249844
30,POE_SynthStem R,True,True,85.96,-0.928953,1.0,0.249873
30,POE_SynthStem R,True,True,85.97,-0.928953,1.0,0.249902
30,POE_SynthStem R,True,True,85.98,-0.928953,1.0,0.249932
30,POE_SynthStem R,True,True,85.99,-0.928953,1.0,0.249961
30,POE_SynthStem R,True,True,86.01,-0.928953,1.0,0.24999
30,POE_SynthStem R,True,True,86.02,-0.928953,1.0,0.25002
30,POE_SynthStem R,True,True,86.03,-0.928953,1.0,0.250049
30,POE_SynthStem R,True,True,86.04,-0.928953,1.0,0.250078
30,POE_SynthStem R,True,True,86.05,-0.928953,1.0,0.250108
30,POE_SynthStem R,True,True,86.06,-0.928953,1.0,0.250137
30,POE_SynthStem R,True,True,86.07,-0.928953,1.0,0.250166
30,POE_SynthStem R,True,True,86.08,-0.928953,1.0,0.250196
30,POE_SynthStem R,True,True,86.09,-0.928953,1.0,0.250225
30,POE_SynthStem R,True,True,86.1,-0.928953,1.0,0.250254
30,POE_SynthStem R,True,True,86.11,-0.928953,1.0,0.250284
30,POE_SynthStem R,True,True,86.12,-0.928953,1.0,0.250313
30,POE_SynthStem R,True,True,86.13,-0.928953,1.0,0.250342
30,POE_SynthStem R,True,True,86.14,-0.928953,1.0,0.250372
30,POE_SynthStem R,True,True,86.15,-0.928953,1.0,0.250401
30,POE_SynthStem R,True,True,86.17,-0.928953,1.0,0.25043
30,POE_SynthStem R,True,True,86.18,-0.928953,1.0,0.25046
30,POE_SynthStem R,True,True,86.19,-0.928953,1.0,0.250489
30,POE_SynthStem R,True,True,86.2,-0.928953,1.0,0.250519
30,POE_SynthStem R,True,True,86.21,-0.928953,1.0,0.250548
30,POE_SynthStem R,True,True,86.22,-0.928953,1.0,0.250577
30,POE_SynthStem R,True,True,86.23,-0.928953,1.0,0.250607
30,POE_SynthStem R,True,True,86.24,-0.928953,1.0,0.250636
30,POE_SynthStem R,True,True,86.25,-0.928953,1.0,0.250665
30,POE_SynthStem R,True,True,86.26,-0.928953,1.0,0.250695
30,POE_SynthStem R,True,True,86.27,-0.928953,1.0,0.250724
30,POE_SynthStem R,True,True,86.28,-0.928953,1.0,0.250753
30,POE_SynthStem R,True,True,86.29,-0.928953,1.0,0.250783
30,POE_SynthStem R,True,True,86.3,-0.928953,1.0,0.250812
30,POE_SynthStem R,True,True,86.31,-0.928953,1.0,0.250841
30,POE_SynthStem R,True,True,86.33,-0.928953,1.0,0.250871
30,POE_SynthStem R,True,True,86.34,-0.928953,1.0,0.2509
30,POE_SynthStem R,True,True,86.35,-0.928953,1.0,0.250929
30,POE_SynthStem R,True,True,86.36,-0.928953,1.0,0.250959
30,POE_SynthStem R,True,True,86.37,-0.928953,1.0,0.250988
30,POE_SynthStem R,True,True,86.38,-0.928953,1.0,0.251017
30,POE_SynthStem R,True,True,86.39,-0.928953,1.0,0.251047
30,POE_SynthStem R,True,True,86.4,-0.928953,1.0,0.251076
30,POE_SynthStem R,True,True,86.41,-0.928953,1.0,0.251105
30,POE_SynthStem R,True,True,86.42,-0.928953,1.0,0.251135
30,POE_SynthStem R,True,True,86.43,-0.928953,1.0,0.251164
30,POE_SynthStem R,True,True,86.44,-0.928953,1.0,0.251193
30,POE_SynthStem R,True,True,86.45,-0.928953,1.0,0.251223
30,POE_SynthStem R,True,True,86.46,-0.928953,1.0,0.251252
30,POE_SynthStem R,True,True,86.47,-0.928953,1.0,0.251281
30,POE_SynthStem R,True,True,86.49,-0.928953,1.0,0.251311
30,POE_SynthStem R,True,True,86.5,-0.928953,1.0,0.25134
30,POE_SynthStem R,True,True,86.51,-0.928953,1.0,0.251369
30,POE_SynthStem R,True,True,86.52,-0.928953,1.0,0.251399
30,POE_SynthStem R,True,True,86.53,-0.928953,1.0,0.251428
30,POE_SynthStem R,True,True,86.54,-0.928953,1.0,0.251457
30,POE_SynthStem R,True,True,86.55,-0.928953,1.0,0.251487
30,POE_SynthStem R,True,True,86.56,-0.928953,1.0,0.251516
30,POE_SynthStem R,True,True,86.57,-0.928953,1.0,0.251545
30,POE_SynthStem R,True,True,86.58,-0.928953,1.0,0.251575
30,POE_SynthStem R,True,True,86.59,-0.928953,1.0,0.251604
30,POE_SynthStem R,True,True,86.6,-0.928953,1.0,0.251633
30,POE_SynthStem R,True,True,86.61,-0.928953,1.0,0.251663
30,POE_SynthStem R,True,True,86.62,-0.928953,1.0,0.251692
30,POE_SynthStem R,True,True,86.63,-0.928953,1.0,0.251722
30,POE_SynthStem R,True,True,86.65,-0.928953,1.0,0.251751
30,POE_SynthStem R,True,True,86.66,-0.928953,1.0,0.25178
30,POE_SynthStem R,True,True,86.67,-0.928953,1.0,0.25181
30,POE_SynthStem R,True,True,86.68,-0.928953,1.0,0.251839
30,POE_SynthStem R,True,True,86.69,-0.928953,1.0,0.251868
30,POE_SynthStem R,True,True,86.7,-0.928953,1.0,0.251898
30,POE_SynthStem R,True,True,86.71,-0.928953,1.0,0.251927
30,POE_SynthStem R,True,True,86.72,-0.928953,1.0,0.251956
30,POE_SynthStem R,True,True,86.73,-0.928953,1.0,0.251986
30,POE_SynthStem R,True,True,86.74,-0.928953,1.0,0.252015
30,POE_SynthStem R,True,True,86.75,-0.928953,1.0,0.252044
30,POE_SynthStem R,True,True,86.76,-0.928953,1.0,0.252074
30,POE_SynthStem R,True,True,86.77,-0.928953,1.0,0.252103
30,POE_SynthStem R,True,True,86.78,-0.928953,1.0,0.252132
30,POE_SynthStem R,True,True,86.79,-0.928953,1.0,0.252162
30,POE_SynthStem R,True,True,86.81,-0.928953,1.0,0.252191
30,POE_SynthStem R,True,True,86.82,-0.928953,1.0,0.25222
30,POE_SynthStem R,True,True,86.83,-0.928953,1.0,0.25225
30,POE_SynthStem R,True,True,86.84,-0.928953,1.0,0.252279
30,POE_SynthStem R,True,True,86.85,-0.928953,1.0,0.252308
30,POE_SynthStem R,True,True,86.86,-0.928953,1.0,0.252338
30,POE_SynthStem R,True,True,86.87,-0.928953,1.0,0.252367
30,POE_SynthStem R,True,True,86.88,-0.928953,1.0,0.252396
30,POE_SynthStem R,True,True,86.89,-0.928953,1.0,0.252426
30,POE_SynthStem R,True,True,86.9,-0.928953,1.0,0.252455
30,POE_SynthStem R,True,True,86.91,-0.928953,1.0,0.252484
30,POE_SynthStem R,True,True,86.92,-0.928953,1.0,0.252514
30,POE_SynthStem R,True,True,86.93,-0.928953,1.0,0.252543
30,POE_SynthStem R,True,True,86.94,-0.928953,1.0,0.252572
30,POE_SynthStem R,True,True,86.95,-0.928953,1.0,0.252602
30,POE_SynthStem R,True,True,86.97,-0.928953,1.0,0.252631
30,POE_SynthStem R,True,True,86.98,-0.928953,1.0,0.25266
30,POE_SynthStem R,True,True,86.99,-0.928953,1.0,0.25269
30,POE_SynthStem R,True,True,87.0,-0.928953,1.0,0.252719
30,POE_SynthStem R,True,True,87.01,-0.928953,1.0,0.252748
30,POE_SynthStem R,True,True,87.02,-0.928953,1.0,0.252778
30,POE_SynthStem R,True,True,87.03,-0.928953,1.0,0.252807
30,POE_SynthStem R,True,True,87.04,-0.928953,1.0,0.252836
30,POE_SynthStem R,True,True,87.05,-0.928953,1.0,0.252866
30,POE_SynthStem R,True,True,87.06,-0.928953,1.0,0.252895
30,POE_SynthStem R,True,True,87.07,-0.928953,1.0,0.252925
30,POE_SynthStem R,True,True,87.08,-0.928953,1.0,0.252954
30,POE_SynthStem R,True,True,87.09,-0.928953,1.0,0.252983
30,POE_SynthStem R,True,True,87.1,-0.928953,1.0,0.253013
30,POE_SynthStem R,True,True,87.11,-0.928953,1.0,0.253042
30,POE_SynthStem R,True,True,87.13,-0.928953,1.0,0.253071
30,POE_SynthStem R,True,True,87.14,-0.928953,1.0,0.253101
30,POE_SynthStem R,True,True,87.15,-0.928953,1.0,0.25313
30,POE_SynthStem R,True,True,87.16,-0.928953,1.0,0.253159
30,POE_SynthStem R,True,True,87.17,-0.928953,1.0,0.253189
30,POE_SynthStem R,True,True,87.18,-0.928953,1.0,0.253218
30,POE_SynthStem R,True,True,87.19,-0.928953,1.0,0.253247
30,POE_SynthStem R,True,True,87.2,-0.928953,1.0,0.253277
30,POE_SynthStem R,True,True,87.21,-0.928953,1.0,0.253306
30,POE_SynthStem R,True,True,87.22,-0.928953,1.0,0.253335
30,POE_SynthStem R,True,True,87.23,-0.928953,1.0,0.253365
30,POE_SynthStem R,True,True,87.24,-0.928953,1.0,0.253394
30,POE_SynthStem R,True,True,87.25,-0.928953,1.0,0.253423
30,POE_SynthStem R,True,True,87.26,-0.928953,1.0,0.253453
30,POE_SynthStem R,True,True,87.27,-0.928953,1.0,0.253482
30,POE_SynthStem R,True,True,87.29,-0.928953,1.0,0.253511
30,POE_SynthStem R,True,True,87.3,-0.928953,1.0,0.253541
30,POE_SynthStem R,True,True,87.31,-0.928953,1.0,0.25357
30,POE_SynthStem R,True,True,87.32,-0.928953,1.0,0.253599
30,POE_SynthStem R,True,True,87.33,-0.928953,1.0,0.253629
30,POE_SynthStem R,True,True,87.34,-0.928953,1.0,0.253658
30,POE_SynthStem R,True,True,87.35,-0.928953,1.0,0.253687
30,POE_SynthStem R,True,True,87.36,-0.928953,1.0,0.253717
30,POE_SynthStem R,True,True,87.37,-0.928953,1.0,0.253746
30,POE_SynthStem R,True,True,87.38,-0.928953,1.0,0.253775
30,POE_SynthStem R,True,True,87.39,-0.928953,1.0,0.253805
30,POE_SynthStem R,True,True,87.4,-0.928953,1.0,0.253834
30,POE_SynthStem R,True,True,87.41,-0.928953,1.0,0.253863
30,POE_SynthStem R,True,True,87.42,-0.928953,1.0,0.253893
30,POE_SynthStem R,True,True,87.43,-0.928953,1.0,0.253922
30,POE_SynthStem R,True,True,87.45,-0.928953,1.0,0.253951
30,POE_SynthStem R,True,True,87.46,-0.928953,1.0,0.253981
30,POE_SynthStem R,True,True,87.47,-0.928953,1.0,0.25401
30,POE_SynthStem R,True,True,87.48,-0.928953,1.0,0.254039
30,POE_SynthStem R,True,True,87.49,-0.928953,1.0,0.254069
30,POE_SynthStem R,True,True,87.5,-0.928953,1.0,0.254098
30,POE_SynthStem R,True,True,87.51,-0.928953,1.0,0.254128
30,POE_SynthStem R,True,True,87.52,-0.928953,1.0,0.254157
30,POE_SynthStem R,True,True,87.53,-0.928953,1.0,0.254186
30,POE_SynthStem R,True,True,87.54,-0.928953,1.0,0.254216
30,POE_SynthStem R,True,True,87.55,-0.928953,1.0,0.254245
30,POE_SynthStem R,True,True,87.56,-0.928953,1.0,0.254274
30,POE_SynthStem R,True,True,87.57,-0.928953,1.0,0.254304
30,POE_SynthStem R,True,True,87.58,-0.928953,1.0,0.254333
30,POE_SynthStem R,True,True,87.59,-0.928953,1.0,0.254362
30,POE_SynthStem R,True,True,87.61,-0.928953,1.0,0.254392
30,POE_SynthStem R,True,True,87.62,-0.928953,1.0,0.254421
30,POE_SynthStem R,True,True,87.63,-0.928953,1.0,0.25445
30,POE_SynthStem R,True,True,87.64,-0.928953,1.0,0.25448
30,POE_SynthStem R,True,True,87.65,-0.928953,1.0,0.254509
30,POE_SynthStem R,True,True,87.66,-0.928953,1.0,0.254538
30,POE_SynthStem R,True,True,87.67,-0.928953,1.0,0.254568
30,POE_SynthStem R,True,True,87.68,-0.928953,1.0,0.254597
30,POE_SynthStem R,True,True,87.69,-0.928953,1.0,0.254626
30,POE_SynthStem R,True,True,87.7,-0.928953,1.0,0.254656
30,POE_SynthStem R,True,True,87.71,-0.928953,1.0,0.254685
30,POE_SynthStem R,True,True,87.72,-0.928953,1.0,0.254714
30,POE_SynthStem R,True,True,87.73,-0.928953,1.0,0.254744
30,POE_SynthStem R,True,True,87.74,-0.928953,1.0,0.254773
30,POE_SynthStem R,True,True,87.75,-0.928953,1.0,0.254802
30,POE_SynthStem R,True,True,87.77,-0.928953,1.0,0.254832
30,POE_SynthStem R,True,True,87.78,-0.928953,1.0,0.254861
30,POE_SynthStem R,True,True,87.79,-0.928953,1.0,0.25489
30,POE_SynthStem R,True,True,87.8,-0.928953,1.0,0.25492
30,POE_SynthStem R,True,True,87.81,-0.928953,1.0,0.254949
30,POE_SynthStem R,True,True,87.82,-0.928953,1.0,0.254978
30,POE_SynthStem R,True,True,87.83,-0.928953,1.0,0.255008
30,POE_SynthStem R,True,True,87.84,-0.928953,1.0,0.255037
30,POE_SynthStem R,True,True,87.85,-0.928953,1.0,0.255066
30,POE_SynthStem R,True,True,87.86,-0.928953,1.0,0.255096
30,POE_SynthStem R,True,True,87.87,-0.928953,1.0,0.255125
30,POE_SynthStem R,True,True,87.88,-0.928953,1.0,0.255154
30,POE_SynthStem R,True,True,87.89,-0.928953,1.0,0.255184
30,POE_SynthStem R,True,True,87.9,-0.928953,1.0,0.255213
30,POE_SynthStem R,True,True,87.91,-0.928953,1.0,0.255242
30,POE_SynthStem R,True,True,87.93,-0.928953,1.0,0.255272
30,POE_SynthStem R,True,True,87.94,-0.928953,1.0,0.255301
30,POE_SynthStem R,True,True,87.95,-0.928953,1.0,0.25533
30,POE_SynthStem R,True,True,87.96,-0.928953,1.0,0.25536
30,POE_SynthStem R,True,True,87.97,-0.928953,1.0,0.255389
30,POE_SynthStem R,True,True,87.98,-0.928953,1.0,0.255419
30,POE_SynthStem R,True,True,87.99,-0.928953,1.0,0.255448
30,POE_SynthStem R,True,True,88.0,-0.928953,1.0,0.255477
30,POE_SynthStem R,True,True,88.01,-0.928953,1.0,0.255507
30,POE_SynthStem R,True,True,88.02,-0.928953,1.0,0.255536
30,POE_SynthStem R,True,True,88.03,-0.928953,1.0,0.255565
30,POE_SynthStem R,True,True,88.04,-0.928953,1.0,0.255595
30,POE_SynthStem R,True,True,88.05,-0.928953,1.0,0.255624
30,POE_SynthStem R,True,True,88.06,-0.928953,1.0,0.255653
30,POE_SynthStem R,True,True,88.07,-0.928953,1.0,0.255683
30,POE_SynthStem R,True,True,88.09,-0.928953,1.0,0.255712
30,POE_SynthStem R,True,True,88.1,-0.928953,1.0,0.255741
30,POE_SynthStem R,True,True,88.11,-0.928953,1.0,0.255771
30,POE_SynthStem R,True,True,88.12,-0.928953,1.0,0.2558
30,POE_SynthStem R,True,True,88.13,-0.928953,1.0,0.255829
30,POE_SynthStem R,True,True,88.14,-0.928953,1.0,0.255859
30,POE_SynthStem R,True,True,88.15,-0.928953,1.0,0.255888
30,POE_SynthStem R,True,True,88.16,-0.928953,1.0,0.255917
30,POE_SynthStem R,True,True,88.17,-0.928953,1.0,0.255947
30,POE_SynthStem R,True,True,88.18,-0.928953,1.0,0.255976
30,POE_SynthStem R,True,True,88.19,-0.928953,1.0,0.256005
30,POE_SynthStem R,True,True,88.2,-0.928953,1.0,0.256035
30,POE_SynthStem R,True,True,88.21,-0.928953,1.0,0.256064
30,POE_SynthStem R,True,True,88.22,-0.928953,1.0,0.256093
30,POE_SynthStem R,True,True,88.23,-0.928953,1.0,0.256123
30,POE_SynthStem R,True,True,88.25,-0.928953,1.0,0.256152
30,POE_SynthStem R,True,True,88.26,-0.928953,1.0,0.256181
30,POE_SynthStem R,True,True,88.27,-0.928953,1.0,0.256211
30,POE_SynthStem R,True,True,88.28,-0.928953,1.0,0.25624
30,POE_SynthStem R,True,True,88.29,-0.928953,1.0,0.256269
30,POE_SynthStem R,True,True,88.3,-0.928953,1.0,0.256299
30,POE_SynthStem R,True,True,88.31,-0.928953,1.0,0.256328
30,POE_SynthStem R,True,True,88.32,-0.928953,1.0,0.256357
30,POE_SynthStem R,True,True,88.33,-0.928953,1.0,0.256387
30,POE_SynthStem R,True,True,88.34,-0.928953,1.0,0.256416
30,POE_SynthStem R,True,True,88.35,-0.928953,1.0,0.256445
30,POE_SynthStem R,True,True,88.36,-0.928953,1.0,0.256475
30,POE_SynthStem R,True,True,88.37,-0.928953,1.0,0.256504
30,POE_SynthStem R,True,True,88.38,-0.928953,1.0,0.256534
30,POE_SynthStem R,True,True,88.39,-0.928953,1.0,0.256563
30,POE_SynthStem R,True,True,88.41,-0.928953,1.0,0.256592
30,POE_SynthStem R,True,True,88.42,-0.928953,1.0,0.256622
30,POE_SynthStem R,True,True,88.43,-0.928953,1.0,0.256651
30,POE_SynthStem R,True,True,88.44,-0.928953,1.0,0.25668
30,POE_SynthStem R,True,True,88.45,-0.928953,1.0,0.25671
30,POE_SynthStem R,True,True,88.46,-0.928953,1.0,0.256739
30,POE_SynthStem R,True,True,88.47,-0.928953,1.0,0.256768
30,POE_SynthStem R,True,True,88.48,-0.928953,1.0,0.256798
30,POE_SynthStem R,True,True,88.49,-0.928953,1.0,0.256827
30,POE_SynthStem R,True,True,88.5,-0.928953,1.0,0.256856
30,POE_SynthStem R,True,True,88.51,-0.928953,1.0,0.256886
30,POE_SynthStem R,True,True,88.52,-0.928953,1.0,0.256915
30,POE_SynthStem R,True,True,88.53,-0.928953,1.0,0.256944
30,POE_SynthStem R,True,True,88.54,-0.928953,1.0,0.256974
30,POE_SynthStem R,True,True,88.55,-0.928953,1.0,0.257003
30,POE_SynthStem R,True,True,88.57,-0.928953,1.0,0.257032
30,POE_SynthStem R,True,True,88.58,-0.928953,1.0,0.257062
30,POE_SynthStem R,True,True,88.59,-0.928953,1.0,0.257091
30,POE_SynthStem R,True,True,88.6,-0.928953,1.0,0.25712
30,POE_SynthStem R,True,True,88.61,-0.928953,1.0,0.25715
30,POE_SynthStem R,True,True,88.62,-0.928953,1.0,0.257179
30,POE_SynthStem R,True,True,88.63,-0.928953,1.0,0.257208
30,POE_SynthStem R,True,True,88.64,-0.928953,1.0,0.257238
30,POE_SynthStem R,True,True,88.65,-0.928953,1.0,0.257267
30,POE_SynthStem R,True,True,88.66,-0.928953,1.0,0.257296
30,POE_SynthStem R,True,True,88.67,-0.928953,1.0,0.257326
30,POE_SynthStem R,True,True,88.68,-0.928953,1.0,0.257355
30,POE_SynthStem R,True,True,88.69,-0.928953,1.0,0.257384
30,POE_SynthStem R,True,True,88.7,-0.928953,1.0,0.257414
30,POE_SynthStem R,True,True,88.71,-0.928953,1.0,0.257443
30,POE_SynthStem R,True,True,88.73,-0.928953,1.0,0.257472
30,POE_SynthStem R,True,True,88.74,-0.928953,1.0,0.257502
30,POE_SynthStem R,True,True,88.75,-0.928953,1.0,0.257531
30,POE_SynthStem R,True,True,88.76,-0.928953,1.0,0.25756
30,POE_SynthStem R,True,True,88.77,-0.928953,1.0,0.25759
30,POE_SynthStem R,True,True,88.78,-0.928953,1.0,0.257619
30,POE_SynthStem R,True,True,88.79,-0.928953,1.0,0.257648
30,POE_SynthStem R,True,True,88.8,-0.928953,1.0,0.257678
30,POE_SynthStem R,True,True,88.81,-0.928953,1.0,0.257707
30,POE_SynthStem R,True,True,88.82,-0.928953,1.0,0.257737
30,POE_SynthStem R,True,True,88.83,-0.928953,1.0,0.257766
30,POE_SynthStem R,True,True,88.84,-0.928953,1.0,0.257795
30,POE_SynthStem R,True,True,88.85,-0.928953,1.0,0.257825
30,POE_SynthStem R,True,True,88.86,-0.928953,1.0,0.257854
30,POE_SynthStem R,True,True,88.87,-0.928953,1.0,0.257883
30,POE_SynthStem R,True,True,88.89,-0.928953,1.0,0.257913
30,POE_SynthStem R,True,True,88.9,-0.928953,1.0,0.257942
30,POE_SynthStem R,True,True,88.91,-0.928953,1.0,0.257971
30,POE_SynthStem R,True,True,88.92,-0.928953,1.0,0.258001
30,POE_SynthStem R,True,True,88.93,-0.928953,1.0,0.25803
30,POE_SynthStem R,True,True,88.94,-0.928953,1.0,0.258059
30,POE_SynthStem R,True,True,88.95,-0.928953,1.0,0.258089
30,POE_SynthStem R,True,True,88.96,-0.928953,1.0,0.258118
30,POE_SynthStem R,True,True,88.97,-0.928953,1.0,0.258147
30,POE_SynthStem R,True,True,88.98,-0.928953,1.0,0.258177
30,POE_SynthStem R,True,True,88.99,-0.928953,1.0,0.258206
30,POE_SynthStem R,True,True,89.0,-0.928953,1.0,0.258235
30,POE_SynthStem R,True,True,89.01,-0.928953,1.0,0.258265
30,POE_SynthStem R,True,True,89.02,-0.928953,1.0,0.258294
30,POE_SynthStem R,True,True,89.03,-0.928953,1.0,0.258323
30,POE_SynthStem R,True,True,89.05,-0.928953,1.0,0.258353
30,POE_SynthStem R,True,True,89.06,-0.928953,1.0,0.258382
30,POE_SynthStem R,True,True,89.07,-0.928953,1.0,0.258411
30,POE_SynthStem R,True,True,89.08,-0.928953,1.0,0.258441
30,POE_SynthStem R,True,True,89.09,-0.928953,1.0,0.25847
30,POE_SynthStem R,True,True,89.1,-0.928953,1.0,0.258499
30,POE_SynthStem R,True,True,89.11,-0.928953,1.0,0.258529
30,POE_SynthStem R,True,True,89.12,-0.928953,1.0,0.258558
30,POE_SynthStem R,True,True,89.13,-0.928953,1.0,0.258587
30,POE_SynthStem R,True,True,89.14,-0.928953,1.0,0.258617
30,POE_SynthStem R,True,True,89.15,-0.928953,1.0,0.258646
30,POE_SynthStem R,True,True,89.16,-0.928953,1.0,0.258675
30,POE_SynthStem R,True,True,89.17,-0.928953,1.0,0.258705
30,POE_SynthStem R,True,True,89.18,-0.928953,1.0,0.258734
30,POE_SynthStem R,True,True,89.19,-0.928953,1.0,0.258763
30,POE_SynthStem R,True,True,89.21,-0.928953,1.0,0.258793
30,POE_SynthStem R,True,True,89.22,-0.928953,1.0,0.258822
30,POE_SynthStem R,True,True,89.23,-0.928953,1.0,0.258851
30,POE_SynthStem R,True,True,89.24,-0.928953,1.0,0.258881
30,POE_SynthStem R,True,True,89.25,-0.928953,1.0,0.25891
30,POE_SynthStem R,True,True,89.26,-0.928953,1.0,0.258939
30,POE_SynthStem R,True,True,89.27,-0.928953,1.0,0.258969
30,POE_SynthStem R,True,True,89.28,-0.928953,1.0,0.258998
30,POE_SynthStem R,True,True,89.29,-0.928953,1.0,0.259028
30,POE_SynthStem R,True,True,89.3,-0.928953,1.0,0.259057
30,POE_SynthStem R,True,True,89.31,-0.928953,1.0,0.259086
30,POE_SynthStem R,True,True,89.32,-0.928953,1.0,0.259116
30,POE_SynthStem R,True,True,89.33,-0.928953,1.0,0.259145
30,POE_SynthStem R,True,True,89.34,-0.928953,1.0,0.259174
30,POE_SynthStem R,True,True,89.35,-0.928953,1.0,0.259204
30,POE_SynthStem R,True,True,89.37,-0.928953,1.0,0.259233
30,POE_SynthStem R,True,True,89.38,-0.928953,1.0,0.259262
30,POE_SynthStem R,True,True,89.39,-0.928953,1.0,0.259292
30,POE_SynthStem R,True,True,89.4,-0.928953,1.0,0.259321
30,POE_SynthStem R,True,True,89.41,-0.928953,1.0,0.25935
30,POE_SynthStem R,True,True,89.42,-0.928953,1.0,0.25938
30,POE_SynthStem R,True,True,89.43,-0.928953,1.0,0.259409
30,POE_SynthStem R,True,True,89.44,-0.928953,1.0,0.259438
30,POE_SynthStem R,True,True,89.45,-0.928953,1.0,0.259468
30,POE_SynthStem R,True,True,89.46,-0.928953,1.0,0.259497
30,POE_SynthStem R,True,True,89.47,-0.928953,1.0,0.259526
30,POE_SynthStem R,True,True,89.48,-0.928953,1.0,0.259556
30,POE_SynthStem R,True,True,89.49,-0.928953,1.0,0.259585
30,POE_SynthStem R,True,True,89.5,-0.928953,1.0,0.259614
30,POE_SynthStem R,True,True,89.51,-0.928953,1.0,0.259644
30,POE_SynthStem R,True,True,89.53,-0.928953,1.0,0.259673
30,POE_SynthStem R,True,True,89.54,-0.928953,1.0,0.259702
30,POE_SynthStem R,True,True,89.55,-0.928953,1.0,0.259732
30,POE_SynthStem R,True,True,89.56,-0.928953,1.0,0.259761
30,POE_SynthStem R,True,True,89.57,-0.928953,1.0,0.25979
